Capital Float,https://www.linkedin.com/company/capital-float
Carwow,https://www.linkedin.com/company/carwow
Stash,https://www.linkedin.com/company/stashinvest
Move Guides,https://www.linkedin.com/company/move-guides
Cohesity,https://www.linkedin.com/company/cohesity
Movinga,https://www.linkedin.com/company/movinga-gmbh
Leanplum,https://www.linkedin.com/company/leanplum
Forter,https://www.linkedin.com/company/forter
MemSQL,https://www.linkedin.com/company/memsql
Fugue,https://www.linkedin.com/company/fugue-inc-
Brandwatch,https://www.linkedin.com/company/brandwatch
Mesosphere,https://www.linkedin.com/company/mesosphere
Cybereason,https://www.linkedin.com/company/cybereason
Xamarin,https://www.linkedin.com/company/xamarin
Deliveroo,https://www.linkedin.com/company/deliveroo
Kiip,https://www.linkedin.com/company/kiip
India?s BankBazaar,https://www.google.com/url?q=https://www.linkedin.com/company/bank_bazaar/careers&sa=U&ved=0ahUKEwiJ0-Pqj4XWAhVlylQKHfmjB60QFggcMAE&usg=AFQjCNEfg5HNmGiXnYrkyO3jUio5-NDTWA
Fractyl Labs,https://www.linkedin.com/company/fractyl-laboratories-inc-
Zenoss,https://www.linkedin.com/company/zenoss-inc-
Appcelerator,https://www.linkedin.com/company/appcelerator
Babbel,https://www.linkedin.com/company/babbel-com
Houzz,https://www.linkedin.com/company/houzz
Edo,https://www.linkedin.com/company/edo
ClassPass,https://www.linkedin.com/company/classpass
eGym,https://www.linkedin.com/company/egym-gmbh
Pindrop,https://www.linkedin.com/company/pindrop
Euclid Analytics,https://www.linkedin.com/company/euclid
Placester,https://www.linkedin.com/company/placester-inc
Skyport,https://www.linkedin.com/company/skyport-companies
Magic Leap,https://www.linkedin.com/company/magic-leap-inc-
China Rapid Finance,https://www.linkedin.com/company/china-rapid-finance
Snowflake,https://www.linkedin.com/company/snowflake-computing
Coursera,https://www.linkedin.com/company/coursera
Scale Computing,https://www.linkedin.com/company/scale-computing
Rover,https://www.linkedin.com/company/rover-com
Carvana,https://www.linkedin.com/company/carvana
India?s FreeCharge,https://www.linkedin.com/company/freecharge-in
Zumbox,https://www.linkedin.com/company/zumbox
Conductor,https://www.linkedin.com/company/conductor-inc-
CareCloud,https://www.linkedin.com/company/carecloud
Spiceworks,https://www.linkedin.com/company/spiceworks
"Quora Wants To Stay Independent,",https://www.google.com/url?q=https://www.quora.com/Why-is-Microsoft-acquiring-LinkedIn-It%25E2%2580%2599s-a-ridiculously-overvalued-company-and-even-their-subsidiaries-aren%25E2%2580%2599t-so-great%23!n%3D36&sa=U&ved=0ahUKEwiv1MuBkYXWAhUIrVQKHWtPA_QQFggXMAE&usg=AFQjCNFrz1cdJ-jNTtmQ7mtbp7216D9drQ
Duolingo,https://www.linkedin.com/company/duolingo
ExtraHop,https://www.linkedin.com/company/extrahop-networks
Ostrovok,https://www.linkedin.com/company/ostrovok-ru
CloudBees,https://www.linkedin.com/company/cloudbees
2tor,https://www.linkedin.com/company/2u
BonitaSoft,https://www.linkedin.com/company/bonitasoft
PSafe,https://www.linkedin.com/company/psafe-tecnologia-s-a
thredUP,https://www.linkedin.com/company/thredup
WorldStores,https://www.linkedin.com/company/worldstores
Twitter,https://www.linkedin.com/company/twitter
rPath,https://www.linkedin.com/company/rpath
Snapchat,https://www.linkedin.com/company/snapchat
ToyTalk,https://www.linkedin.com/company/toytalk-inc-
KickApps Actually,https://www.linkedin.com/company/kickapps-corporation
CrossChx,https://www.linkedin.com/company/crosschx
SeatGeek,https://www.linkedin.com/company/seatgeek
Lending Club,https://www.linkedin.com/company/lending-club
Engine Yard,https://www.linkedin.com/company/engineyard
Quantcast,https://www.linkedin.com/company/quantcast
Datalogix,https://www.linkedin.com/company/datalogix-inc-
Honest Co. Has,https://www.linkedin.com/company/the-honest-company
Dwolla,https://www.linkedin.com/company/dwolla
DoubleDutch,https://www.linkedin.com/company/doubledutch
Perfecto Mobile,https://www.linkedin.com/company/perfecto-mobile
Twilio,https://www.linkedin.com/company/twilio-inc-
Twilio,https://www.linkedin.com/company/twilio-inc-
RainStor,https://www.google.com/url?q=https://us.linkedin.com/in/jamie-andrews-2b672b11&sa=U&ved=0ahUKEwjVppaXkoXWAhUnh1QKHVjlC2sQFggaMAE&usg=AFQjCNFKWSYaOwvyPcp9Wq6s_vQJGd_1tQ
Thismoment,https://www.linkedin.com/company/thismoment
Wonga,https://www.linkedin.com/company/wonga-com
ngmoco,https://www.google.com/url?q=https://www.linkedin.com/jobs/ngmoco%253A)-jobs&sa=U&ved=0ahUKEwjbkdWkkoXWAhVrxVQKHVWQCvEQFggaMAE&usg=AFQjCNHirERRXHoDUxQb4GEZqs_u-bl7ng
Visible Measures,https://www.linkedin.com/company/visible-measures
Harry?s,https://www.google.com/url?q=https://www.linkedin.com/company/harry-s-peterson-company&sa=U&ved=0ahUKEwjKhbCukoXWAhVBlFQKHa76AIkQFggWMAE&usg=AFQjCNE6Ws0KjHuOt5cd2KUMpyrFcgOfNw
Vuze,https://www.linkedin.com/company/vuze-camera
AppNexus,https://www.linkedin.com/company/appnexus
Color Genomics,https://www.linkedin.com/company/color-genomics
Descartes Labs,https://www.linkedin.com/company/descartes-labs
HourlyNerd,https://www.linkedin.com/company/hourlynerd
Databricks,https://www.linkedin.com/company/databricks
Cadre,https://www.google.com/url?q=https://www.linkedin.com/company/cadre-company-livelifesimply&sa=U&ved=0ahUKEwj2ucfOkoXWAhXFhFQKHa6GBwQQFggaMAE&usg=AFQjCNHLHO7Kgro08QjepmvVUzVbpQ8-Sw
Pendo,https://www.linkedin.com/company/pendo-io
ClassPass,https://www.linkedin.com/company/classpass
Entelo steps up its AI game with,https://www.google.com/url?q=http://usstory.net/techsci/technology/startups/entelo-steps-up-its-ai-game-with-20m-series-c/&sa=U&ved=0ahUKEwj0y__ckoXWAhVCwFQKHaJ5DrwQFggnMAE&usg=AFQjCNGbOjmelVdGNlpLKnPOfUCXwXpNrQ
Shopify,https://www.linkedin.com/company/shopify
ZeroFox,https://www.linkedin.com/company/zerofox
Breather,https://www.linkedin.com/company/breather
Clearpath,https://www.linkedin.com/company/clearpath-robotics
Orbital Insight,https://www.linkedin.com/company/orbital-insight-inc-
Ridibooks,https://www.linkedin.com/company/ridibooks
Sift Science,https://www.linkedin.com/company/sift-science
Classy,https://www.linkedin.com/company/stayclassy
VTS,https://www.linkedin.com/company/view-the-space
Jay-Z backed JetSmarter,https://www.linkedin.com/company/jetsmarter
Momenta,https://www.linkedin.com/company/momenta-pharmaceuticals
Canada?s Assent Compliance,https://www.linkedin.com/company/assent-compliance-inc
BrightFarms,https://www.linkedin.com/company/brightfarms
Snapsheet,https://www.linkedin.com/company/bodyshopbids-com
Gladly,https://www.linkedin.com/company/gladly-inc
Midokura,https://www.linkedin.com/company/midokura
Rubrik,https://www.linkedin.com/company/rubrik-inc
Silent Circle,https://www.linkedin.com/company/silent-circle
Flipboard,https://www.linkedin.com/company/flipboard-inc-
Rancher Labs,https://www.linkedin.com/company/rancher
Moglix,https://www.linkedin.com/company/moglix
Carbon,https://www.linkedin.com/company/carbon
Perfect World Buys C&C Media For,https://www.google.com/url?q=https://www.engadget.com/2011/05/31/perfect-world-acquires-cryptic-studios/&sa=U&ved=0ahUKEwj407nik4XWAhWmxlQKHSEdCqwQFggaMAE&usg=AFQjCNHESAKsYE3QpLy4HoSKTkep6Y-mzw
Rinse,https://www.linkedin.com/company/rinse
Xiaozhu,https://www.google.com/url?q=https://www.linkedin.com/in/xiaozhuzhao&sa=U&ved=0ahUKEwiP_vvqk4XWAhXBzlQKHZd9B5kQFggZMAE&usg=AFQjCNG2roOqgE2uW65m4DTfK-sblrtaGQ
Elevance,https://www.linkedin.com/company/elevance-renewable-sciences-inc-
Managed By Q,https://www.linkedin.com/company/managed-by-q
Postmates Picks Up,https://www.google.com/url?q=https://www.linkedin.com/pulse/everyones-skeptical-on-demand-companies-now-postmates-fairchild&sa=U&ved=0ahUKEwjat4f8k4XWAhWFxVQKHbkaB2EQFggaMAE&usg=AFQjCNGmBMATUJLv46t__iLlc4mW4sED4g
Push Doctor,https://www.linkedin.com/company/pushdr
Sun Basket,https://www.linkedin.com/company/sun-basket
Iyzico,https://www.linkedin.com/company/iyzi-payments
cultivates,https://www.linkedin.com/company/communitygrows
Ioxus,https://www.google.com/url?q=https://www.linkedin.com/in/chad-hall-236b736&sa=U&ved=0ahUKEwiIgfGglIXWAhVjiVQKHTAFAY8QFggZMAE&usg=AFQjCNHDUHHf4QHd7BMV6nmNVZ3be9UaiQ
Wego,https://www.linkedin.com/company/wego-com
SportPursuit,https://www.linkedin.com/company/sportpursuit
DocPlanner,https://www.linkedin.com/company/docplanner
Cogito,https://www.linkedin.com/company/cogito-corp-
InVision Prototyping Tool,https://www.linkedin.com/company/invisionapp-inc
Distil,https://www.linkedin.com/company/distil
China?s Miyabaobei,https://www.linkedin.com/company/china-policy
Yoyo Wallet,https://www.linkedin.com/company/yoyo-wallet
3D Robotics,https://www.linkedin.com/company/3d-robotics
InvenSense,https://www.google.com/url?q=https://www.linkedin.com/company/invensense-inc/careers&sa=U&ved=0ahUKEwiPgobMlIXWAhXqwVQKHSU5AToQFggWMAE&usg=AFQjCNE-q0k3FGklsHtMIZhx4DHmKUSP9g
Greenplum,https://www.linkedin.com/company/greenplum
Unisfair,https://www.linkedin.com/company/unisfair
Showpad,https://www.linkedin.com/company/showpad
Pentaho,https://www.linkedin.com/company/pentaho
Demand Media,https://www.linkedin.com/company/leafgroup
Trulia's,https://www.linkedin.com/company/trulia
Finanzcheck,https://www.linkedin.com/company/finanzcheck-de
Zoomdata,https://www.linkedin.com/company/zoomdata
SnagAJob.com,https://www.linkedin.com/company/snagajob
Zeta Global,https://www.linkedin.com/company/zetainteractive
Avenida,https://www.linkedin.com/company/avenida
Madison Reed Locks In,https://www.linkedin.com/company/madison-reed
PubNub,https://www.linkedin.com/company/pubnub
Greenhouse Swallows,https://www.linkedin.com/company/greenhouses-direct-limited
LimeRoad,https://www.linkedin.com/company/limeroad-com
Pax Labs Heats Up With,https://www.linkedin.com/company/pax-labs
Drone Racing League,https://www.linkedin.com/company/the-drone-racing-league
Seatwave,https://www.linkedin.com/company/seatwave
DocPlanner,https://www.linkedin.com/company/docplanner
Quiqup,https://www.linkedin.com/company/quiqup
Instart Logic,https://www.linkedin.com/company/instart-logic
CloudPhysics,https://www.linkedin.com/company/cloudphysics
SentinelOne,https://www.linkedin.com/company/sentinelone
Orderbird,https://www.linkedin.com/company/orderbird-ag
ElasticSearch,https://www.linkedin.com/company/elastic-co
Varsity Tutors,https://www.linkedin.com/company/varsity-tutors-llc
Practice Fusion,https://www.linkedin.com/company/practice-fusion
Credit Sesame,https://www.linkedin.com/company/creditsesame
Edmodo?s,https://www.linkedin.com/company/edmodo
Nexenta,https://www.linkedin.com/company/nexenta-systems
Kentik,https://www.linkedin.com/company/kentik
Full Details On Mint's,https://www.google.com/url?q=https://www.linkedin.com/company/we-are-mint&sa=U&ved=0ahUKEwiK_KvZlYXWAhUN-J8KHZACCtQQFggZMAE&usg=AFQjCNFklI7dS4dASR0GBtOnwdrDxsJ6uw
Trion,https://www.linkedin.com/company/trion
Like.com',https://www.google.com/url?q=https://www.linkedin.com/company/food-i-like-com&sa=U&ved=0ahUKEwiVv-jilYXWAhUqrlQKHTj9CyoQFggZMAE&usg=AFQjCNFPuQ0zkpepVOB5IMsjG3ph76N5Ow
YouSendIt,https://www.linkedin.com/company/hightail---formerly-yousendit
Like.com',https://www.google.com/url?q=https://www.linkedin.com/company/food-i-like-com&sa=U&ved=0ahUKEwiDxOqxloXWAhXmq1QKHWTcARMQFggZMAE&usg=AFQjCNFPuQ0zkpepVOB5IMsjG3ph76N5Ow
YouSendIt,https://www.linkedin.com/company/hightail---formerly-yousendit
Everfi,https://www.linkedin.com/company/everfi
Ticket Scalpers Seatwave,https://www.linkedin.com/company/ticketmaster
Redfin,https://www.linkedin.com/company/redfin
Jajah Announces Deutsche Telekom As Second,https://www.linkedin.com/company/telekom
JAJAH,https://www.linkedin.com/company/jajah
Peter Thiel,https://www.google.com/url?q=https://www.linkedin.com/company/peter-thiel&sa=U&ved=0ahUKEwixycnUloXWAhVBx1QKHaJMDz4QFggaMAE&usg=AFQjCNEBBGXt91bIdPkUOK-fpYG2pRhc9Q
Banjo,https://www.linkedin.com/company/banjo
Yotpo picks up,https://www.linkedin.com/company/5003061
ScribbleLive,https://www.linkedin.com/company/scribblelive
Jolla,https://www.linkedin.com/company/la-jolla-pharmaceutical-company
Letgo,https://www.linkedin.com/company/letgo
CoreOS,https://www.linkedin.com/company/coreos
Appear Here,https://www.linkedin.com/company/appear-here
Kreditech,https://www.linkedin.com/company/kreditech-holding-ssl-gmbh
Pivotal,https://www.linkedin.com/company/pivotalsoftware
C9,https://www.linkedin.com/company/c9inc-
Makeblock,https://www.google.com/url?q=https://www.linkedin.com/company/makeblock-mbot&sa=U&ved=0ahUKEwis9fSIl4XWAhVN-lQKHW6OBB8QFggWMAE&usg=AFQjCNHqnrymfUZZg9rAKfPbhAUFkTTcRA
Icertis,https://www.linkedin.com/company/icertis
Giphy,https://www.linkedin.com/company/giphy
OPower,https://www.linkedin.com/company/opower
BranchOut,https://www.linkedin.com/company/branchout
Wireless player Ubidyne,https://www.google.com/url?q=https://www.linkedin.com/company/wifiname-inc-&sa=U&ved=0ahUKEwipyOCdl4XWAhXorFQKHRsDD3gQFggaMAE&usg=AFQjCNHIwb80smo2wRMvFrtdFDpvcrSd9Q
PlayFirst,https://www.linkedin.com/company/playfirst-inc-
AdMob,https://www.linkedin.com/company/admob
Kids? Game Moshi Monsters Set To Leap Onto The TV Screen As Animated,https://www.google.com/url?q=https://techcrunch.com/tag/moshi-monsters/&sa=U&ved=0ahUKEwjA5q6ql4XWAhVHiVQKHejyAfsQFggaMAE&usg=AFQjCNEJRuEeSAWlvgChkINuzjoRqphHeA
Planet Labs,https://www.linkedin.com/company/planet-labs
Zumper,https://www.linkedin.com/company/zumper
Dedrone,https://www.linkedin.com/company/dedrone
Lumo,https://www.linkedin.com/company/lumo-bodytech-inc
InVision,https://www.linkedin.com/company/invisionapp-inc
Tapingo,https://www.linkedin.com/company/tapingo
Pivotal,https://www.linkedin.com/company/pivotalsoftware
Udacity,https://www.google.com/url?q=https://www.linkedin.com/in/olivercameron&sa=U&ved=0ahUKEwjupanPl4XWAhXjv1QKHcGNCrgQFggaMAE&usg=AFQjCNEjczaoZJBj4Nd9-HUp0mcAkj5p6Q
Guardant Health,https://www.linkedin.com/company/guardant-health
Flywheel,https://www.linkedin.com/company/flywheel-sports
eXelate,https://www.linkedin.com/company/exelate
Truecaller,https://www.linkedin.com/company/true-software-scandinavia-ab
GitHub,https://www.linkedin.com/company/github
Stash,https://www.linkedin.com/company/stashinvest
Wrike,https://www.linkedin.com/company/wrike
Affle,https://www.linkedin.com/company/affle
Orbital Systems,https://www.linkedin.com/company/orbital-systems
Navabi,https://www.linkedin.com/company/navabi-gmbh
App Annie,https://www.linkedin.com/company/app-annie
Base,https://www.linkedin.com/company/base-crm
Motif,https://www.linkedin.com/company/motif-investing
Twitch,https://www.linkedin.com/company/twitch-tv
ShareThis,https://www.linkedin.com/company/sharethis
Personal Capital,https://www.linkedin.com/company/personal-capital
Pentaho,https://www.linkedin.com/company/pentaho
WhoSay,https://www.linkedin.com/company/whosay
Xeneta,https://www.linkedin.com/company/xeneta-as
Ticketfly,https://www.linkedin.com/company/ticketfly
SilkRoad,https://www.linkedin.com/company/silkroad
Huddle,https://www.linkedin.com/company/huddle
InVision Design Tool,https://www.linkedin.com/company/invisionapp-inc
Spartoo,https://www.google.com/url?q=https://www.linkedin.com/company/spartoo-sas&sa=U&ved=0ahUKEwjqzYK7mIXWAhWkhFQKHV4yDLwQFggZMAE&usg=AFQjCNGb4Bxj_epLi82fTVRCZkBU-BkrTg
Coraid,https://www.linkedin.com/company/coraid-storage
Delhivery,https://www.linkedin.com/company/delhivery
Coupa,https://www.linkedin.com/company/coupa-software
Outbrain,https://www.linkedin.com/company/outbrain
Carwow,https://www.linkedin.com/company/carwow
Refinery29,https://www.linkedin.com/company/refinery29-inc-
JOOR,https://www.linkedin.com/company/joor
HubSpot,https://www.linkedin.com/company/hubspot
PSafe,https://www.linkedin.com/company/psafe-tecnologia-s-a
thredUP,https://www.linkedin.com/company/thredup
Wonga,https://www.linkedin.com/company/wonga-com
Moglix,https://www.linkedin.com/company/moglix
DocPlanner,https://www.linkedin.com/company/docplanner
SportPursuit,https://www.linkedin.com/company/sportpursuit
Yoyo Wallet,https://www.linkedin.com/company/yoyo-wallet
Quiqup,https://www.linkedin.com/company/quiqup
Edmodoâ??s,https://www.linkedin.com/company/edmodo
Peter Thiel,https://www.google.com/url?q=https://www.linkedin.com/company/peter-thiel&sa=U&ved=0ahUKEwj9jP6NmYXWAhWhrFQKHdKiBJwQFggaMAE&usg=AFQjCNEBBGXt91bIdPkUOK-fpYG2pRhc9Q
Orbital Systems,https://www.linkedin.com/company/orbital-systems
Spartoo,https://www.google.com/url?q=https://www.linkedin.com/company/spartoo-sas&sa=U&ved=0ahUKEwj3s7aXmYXWAhUGxlQKHZJaC-MQFggZMAE&usg=AFQjCNGb4Bxj_epLi82fTVRCZkBU-BkrTg
Carwow,https://www.linkedin.com/company/carwow
DoubleDutch,https://www.linkedin.com/company/doubledutch
Tradeshift,https://www.linkedin.com/company/tradeshift
Velocity,https://www.linkedin.com/company/velocity-
Nanosys,https://www.linkedin.com/company/nanosys
Room 77,https://www.google.com/url?q=https://www.linkedin.com/company/tm-room-77&sa=U&ved=0ahUKEwiEzOiymYXWAhVmi1QKHcv1DagQFggZMAE&usg=AFQjCNHfrX5t_w6yc3ZYCqpXWFIOND3zfw
Formlabs,https://www.linkedin.com/company/formlabs
TrialReach,https://www.linkedin.com/company/trialreach
Doggie-Focused Bark & Co. (BarkBox),https://www.google.com/url?q=https://dogtrekker.com/event/bark-in-the-park-2017-september-16-2017&sa=U&ved=0ahUKEwjVlerBmYXWAhVHl1QKHWQ7DLcQFggaMAE&usg=AFQjCNEs6sAcxyoLfB2iYZwo8Zesh5UMdw
ScienceLogic,https://www.linkedin.com/company/sciencelogic
Musement,https://www.linkedin.com/company/musement
Cedexis,https://www.linkedin.com/company/cedexis
Xoom,https://www.linkedin.com/company/xoom-corporation
Talkspace,https://www.linkedin.com/company/talkspace-online-therapy
Gemvara,https://www.linkedin.com/company/gemvara
Khosla And RRE Lead,https://www.google.com/url?q=https://www.linkedin.com/in/courtlandalves&sa=U&ved=0ahUKEwiP0tjgmYXWAhVHw1QKHdeYDC8QFggaMAE&usg=AFQjCNG5I5J9U_7NzCxIZIqJOv7tUMkE9g
Skinkers,https://www.linkedin.com/company/skinkers
Boomerang Commerce,https://www.linkedin.com/company/boomerang-commerce
Deliveroo,https://www.linkedin.com/company/deliveroo
Skyfire,https://www.linkedin.com/company/skyfire
Bigcommerce,https://www.linkedin.com/company/bigcommerce
Yixia Tech,https://www.google.com/url?q=https://www.bloomberg.com/research/stocks/private/snapshot.asp%3FprivcapId%3D245471404&sa=U&ved=0ahUKEwiu2JH8mYXWAhVrs1QKHc1VBfAQFggXMAE&usg=AFQjCNFdbufMEFxG_oJpeUXenk7o3erogw
Reflektive,https://www.linkedin.com/company/reflektive
Chef,https://www.google.com/url?q=https://www.linkedin.com/company/chef-software&sa=U&ved=0ahUKEwj9r8SEmoXWAhXszlQKHZRzC0EQFggZMAE&usg=AFQjCNHawkiJcS7w0bYXqGocH5m7505BKw
Brands,https://www.linkedin.com/company/hillshire-brands
LISNR,https://www.linkedin.com/company/lisnr
Cazena,https://www.linkedin.com/company/cazena
LimeBike,https://www.linkedin.com/company/limebike
Blippar augmented reality search engine,https://www.linkedin.com/company/blippar
Instart Logic,https://www.linkedin.com/company/instart-logic
Occipital,https://www.linkedin.com/company/occipital
Flux Factory,https://www.linkedin.com/company/flux_io
Annie,https://www.google.com/url?q=https://www.linkedin.com/company/app-annie&sa=U&ved=0ahUKEwizlY2qmoXWAhUHilQKHaFWDEMQFggWMAE&usg=AFQjCNE7O0nBDNOH4ScbUUGSZ0J-V1urbg
Docker,https://www.linkedin.com/company/docker
XueXiBao,https://www.google.com/url?q=https://www.owler.com/iaApp/2983068/xuexibao-company-profile&sa=U&ved=0ahUKEwjN8r6ymoXWAhXCq1QKHcQvCA0QFggaMAE&usg=AFQjCNGu9UuYQKeHeQbyOnLqyolxLaMIwQ
Kantox,https://www.linkedin.com/company/kantox
Direct,https://www.linkedin.com/company/it-direct-llc
Clearpath Robotics,https://www.linkedin.com/company/clearpath-robotics
Redis Labs,https://www.linkedin.com/company/redis-labs-inc
Tile,https://www.linkedin.com/company/tile
Leanplum,https://www.linkedin.com/company/leanplum
GrabTaxi,https://www.linkedin.com/company/grabapp
Kreditech,https://www.linkedin.com/company/kreditech-holding-ssl-gmbh
Southeast Asiaâ??s aCommerce,https://www.linkedin.com/company/acommerce
Narvar,https://www.linkedin.com/company/narvar
London's Playfish,https://www.linkedin.com/company/initial-capital
Teespring,https://www.linkedin.com/company/teespring
OpenDoor,https://www.linkedin.com/company/opendoor-com
UpTake,https://www.linkedin.com/company/uptake
Zipline,https://www.linkedin.com/company/zipline-international-inc-
Capital Float,https://www.linkedin.com/company/capital-float
Carwow,https://www.linkedin.com/company/carwow
Capital Float,https://www.linkedin.com/company/capital-float
Carwow,https://www.linkedin.com/company/carwow
Capital Float,https://www.linkedin.com/company/capital-float
